"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009100","glycoprotein metabolic process","158/5644","386/18888",0.409326424870466,1.36983655438578,4.79247167777289,1.99887209265312e-06,0.000260756421982393,0.000212937356091001,"ST3GAL3/POMGNT1/ALG6/MAN1A2/FAM20B/SOAT1/GALNT2/B3GALNT2/CHST3/EXT2/SLC35C1/VEGFB/GAL3ST3/RAB1B/B3GNT6/AQP11/ST3GAL4/COL2A1/GALNT6/DPY19L2/RXYLT1/PAWR/TMTC2/MGAT4C/B3GNT4/GALNT9/COG3/HS6ST3/TMEM260/FUT8/GALNT16/ENTPD5/POMT2/CHST14/SLC51B/GLCE/HEXA/ADAMTS7/MAN2A2/ST8SIA2/CHSY1/PCSK6/GNPTG/NAGPA/XYLT1/COG7/ST3GAL2/CHST4/NECAB2/FOXL1/MPDU1/HS3ST3A1/HS3ST3B1/CCR7/B4GALNT2/XYLT2/ST6GALNAC2/ST6GALNAC1/MGAT5B/CANT1/B4GALT6/ABCA7/B3GNT3/JAK3/CHST8/FBXO17/FBXO27/NCCRP1/FUT1/GALNT14/C1GALT1C1L/B3GNT2/TET3/MGAT4A/UGGT1/HS6ST1/MGAT5/GALNT13/B3GALT1/BMPR2/GPC1/BMP2/PLCB1/CST3/NECAB3/MIR644A/C20orf173/SLC2A10/SULF2/DPM1/MIR298/B3GALT5/BACE2/GAL3ST1/LARGE1/MGAT3/A4GALT/NGLY1/STT3B/TRAK1/B4GALT4/RPN1/PXYLP1/B3GALNT1/ST6GAL1/XXYLT1/UGDH/HPSE/BMPR1B/SLC39A8/MANBA/IL15/GALNTL6/ADAMTS12/GCNT4/ST8SIA4/TNIP1/GALNT10/B4GALT7/GFPT2/MGAT1/GCNT2/FUT9/HS3ST5/DSE/UST/CHST12/DPY19L1/GUSB/GALNT17/GAL3ST4/DPY19L2P2/HYAL4/LEP/GALNT11/EXTL3/BPNT2/ARFGEF1/SULF1/NECAB1/DPY19L4/EXT1/ST3GAL1/ACER2/SLC35D2/ERP44/MIR147A/ST6GALNAC4/GOLGA2/ABO/ADAMTS13/CHST7/OGT/ATP7A/BTK/C1GALT1C1/HS6ST2/IDS",158
"GO:0140056","organelle localization by membrane tethering","45/5644","82/18888",0.548780487804878,1.83652832276019,4.95569724705079,2.0118193476834e-06,0.000260756421982393,0.000212937356091001,"RAB3B/AHCYL1/STX6/PSEN2/CTBP2/SYTL2/RAB3IP/SYT1/CEP83/ATP2A2/STX2/EXOC5/VTI1B/CALM1/PACS2/VPS18/UNC13C/RAB8B/GRAMD2A/NDRG4/STX8/VMP1/STXBP2/PPFIA3/PLEK/EXOC6B/RALB/SNAP25/KCNB1/VAPB/STX16/SNAP29/ESYT3/EXOC1/EXOC3/RAB3C/CPLX2/EXOC2/STX11/STX1A/EXOC4/ESYT2/TSNARE1/UNC13B/STXBP1",45
"GO:0010232","vascular transport","47/5644","87/18888",0.540229885057471,1.80791319435959,4.93059418397976,2.17634726422738e-06,0.000271019244609963,0.00022131812117334,"MFSD2A/SLC6A17/SLC16A1/ATP2B4/ABCC2/SLC1A2/SLC22A8/SLC29A2/SLCO2B1/SLC6A13/SLC2A3/SLC38A1/SLC38A2/SLC4A8/LRP1/SLC16A7/AVPR1A/SLC7A1/ABCC4/SLC7A8/SLC28A2/SLCO3A1/SLC7A5/ATP2A3/ABCC3/NHERF1/INSR/SLC27A1/SLC5A5/APOE/SLC1A5/SLC4A3/SLC2A10/SLC19A1/SLC6A6/SLC15A2/ABCC5/TFRC/SLC4A4/ABCG2/SLC1A3/SLC22A5/CD36/ABCB1/FABP5/SLC44A1/SLC27A4",47
"GO:0150104","transport across blood-brain barrier","47/5644","87/18888",0.540229885057471,1.80791319435959,4.93059418397976,2.17634726422738e-06,0.000271019244609963,0.00022131812117334,"MFSD2A/SLC6A17/SLC16A1/ATP2B4/ABCC2/SLC1A2/SLC22A8/SLC29A2/SLCO2B1/SLC6A13/SLC2A3/SLC38A1/SLC38A2/SLC4A8/LRP1/SLC16A7/AVPR1A/SLC7A1/ABCC4/SLC7A8/SLC28A2/SLCO3A1/SLC7A5/ATP2A3/ABCC3/NHERF1/INSR/SLC27A1/SLC5A5/APOE/SLC1A5/SLC4A3/SLC2A10/SLC19A1/SLC6A6/SLC15A2/ABCC5/TFRC/SLC4A4/ABCG2/SLC1A3/SLC22A5/CD36/ABCB1/FABP5/SLC44A1/SLC27A4",47
"GO:1990778","protein localization to cell periphery","147/5644","356/18888",0.412921348314607,1.3818671911705,4.74833779182089,2.51999457010967e-06,0.000307778567591664,0.000251336300545149,"ARHGEF16/EPHA2/LDLRAP1/MACF1/RAB3B/FYB2/PDZK1/PIP5K1A/S100A10/ATP1B1/ATP2B4/WNT3A/ACTN2/OPTN/GPR158/KIF5B/ITGB1/ANK3/TSPAN15/TSPAN14/LGI1/ARL3/CD81/RAPSN/EHD1/FRMD8/PACS1/PPFIA1/PICALM/RDX/PKP2/TAMALIN/KRT18/LRP1/GRIP1/LIN7A/RILPL2/SEC23A/LGALS3/EXOC5/PRKCH/PALS1/VTI1B/NUMB/ZDHHC22/TTC7B/AKT1/PACS2/MYO5A/WDR72/ADAM10/RAB8B/RAB11A/PIAS1/CSK/PTPN9/RAB40C/EMP2/NUBP1/GGA2/PLK1/CDH1/VPS4A/ATP2C2/ZDHHC7/RABEP1/STX8/IFT20/FLOT2/JUP/SKAP1/ITGA3/PPP1R9B/CLTC/NHERF1/GGA3/MYL12A/RAB31/MISP/SIRT6/PIK3R2/AKT2/SPTBN4/LIN7B/MYADM/EFR3B/RAB10/PRKCE/TTC7A/SPTBN1/MAL/KCNIP3/LYPD1/GORASP2/ERBB4/VIL1/ACSL3/SNAP25/KCNB1/LAMA5/ARFRP1/ZDHHC8/PPIL2/LARGE1/CAV3/GRIP2/GOLGA4/DAG1/EPHA3/ZDHHC23/RAB7A/P2RY1/IFT80/PRKCI/TNIK/GHSR/LRRC15/DLG1/CPLX1/NSG1/RAPGEF2/RAB3C/KIF13A/PACSIN1/TPBG/EPB41L2/MAP7/GPER1/ACTB/ZDHHC4/AGR2/RAMP3/SMURF1/TSPAN33/DPP6/ZDHHC2/LYPLA1/KCNB2/EFR3A/DENND4C/STXBP1/SAPCD2/AR/OGT/GPC4/FGF13/ATP6AP1",147
"GO:0008643","carbohydrate transport","75/5644","159/18888",0.471698113207547,1.57856732145006,4.78256161919477,3.06380570634427e-06,0.000367136415867783,0.000299808753031941,"SLC2A7/MFSD2A/SLC5A9/SORT1/MFSD4A/SLC45A3/PTH/SLC1A2/SLC35C1/FGF19/AQP11/SLC2A3/AQP2/OSBPL8/APPL2/ACACB/PTPN11/PLA2G1B/AKT1/ARPP19/MEF2A/PRKCB/SLC5A11/SMPD3/ZDHHC7/SLC5A10/GIP/STXBP4/RPS6KB1/ACE/GH1/YES1/SIRT6/C3/INSR/SLC27A1/AKT2/MFSD2B/HK2/IL1B/VIL1/IRS1/ERFE/TRIB3/SLC23A2/SLC2A10/SLC37A1/CLTCL1/PRKCI/POU4F2/TERT/SLC23A1/DRD1/OCLN/EDN1/PPARD/MAPK14/SLC35A1/MFSD4B/ENPP1/AQP1/GRB10/SLC26A5/LEP/SLC35B4/SLC37A3/PRKAG2/FABP5/SLC45A4/AQP3/SLC35D2/SLC27A4/TSC1/SLC2A6/GPC3",75
"GO:0099003","vesicle-mediated transport in synapse","98/5644","221/18888",0.443438914027149,1.48399613893423,4.72461230646429,3.40542271491354e-06,0.000400515549303998,0.000327066622151638,"EPS15/RAB3B/SYT2/SNAP47/WNT3A/ATAD1/SLC18A2/CTBP2/CALY/BRSK2/SYT8/TH/SYT7/SYT12/PICALM/SLC4A8/SYT1/PPFIA2/ATP2A2/RPH3A/P2RX7/STX2/NUMB/STON2/CYFIP1/VPS18/UNC13C/CPLX3/AP3B2/SH3GL3/AP3S2/SV2B/PRKCB/GSG1L/DOC2A/ATP6V0D1/VAC14/ACTG1/ARHGDIA/SH3GL1/DNM2/GRIK5/AP2S1/PPFIA3/PRKCG/OTOF/PPP3R1/AAK1/RAB3GAP1/RAPGEF4/SNAP25/NAPB/SYNDIG1/SLC32A1/RIMS4/DNAJC5/ITSN1/ATP6V1E1/SEPTIN5/SNAP29/SYN3/SYN2/WNT7A/GRIP2/CADPS/PFN2/P2RY1/PLD1/NLGN1/CPLX1/DGKQ/NSG1/SV2C/AP3S1/CPLX2/CANX/DTNBP1/PACSIN1/STX11/SYNE1/SYNJ2/PRKAR1B/ACTB/STX1A/HIP1/PCLO/CADPS2/ATP6V0A4/ATP6V1H/ATP6V1C1/RIMS2/ARC/UNC13B/ATP6V1G1/STXBP1/ATP6AP2/OPHN1/ATP6AP1",98
"GO:0072659","protein localization to plasma membrane","124/5644","293/18888",0.42320819112628,1.41629275584571,4.68813359508428,3.56095590556342e-06,0.000411193290113333,0.000335786215248057,"ARHGEF16/EPHA2/LDLRAP1/MACF1/RAB3B/FYB2/PDZK1/PIP5K1A/S100A10/ATP1B1/ATP2B4/WNT3A/ACTN2/OPTN/GPR158/KIF5B/ITGB1/ANK3/TSPAN15/TSPAN14/CD81/EHD1/FRMD8/PACS1/PPFIA1/PICALM/RDX/PKP2/TAMALIN/KRT18/LRP1/GRIP1/RILPL2/SEC23A/LGALS3/EXOC5/PRKCH/PALS1/VTI1B/NUMB/ZDHHC22/TTC7B/AKT1/PACS2/MYO5A/WDR72/RAB8B/RAB11A/CSK/PTPN9/RAB40C/EMP2/GGA2/CDH1/VPS4A/ATP2C2/ZDHHC7/STX8/IFT20/FLOT2/JUP/SKAP1/ITGA3/PPP1R9B/CLTC/NHERF1/GGA3/MYL12A/RAB31/SIRT6/PIK3R2/AKT2/SPTBN4/EFR3B/RAB10/PRKCE/TTC7A/SPTBN1/KCNIP3/LYPD1/GORASP2/VIL1/ACSL3/KCNB1/LAMA5/ARFRP1/ZDHHC8/PPIL2/LARGE1/CAV3/GRIP2/GOLGA4/EPHA3/ZDHHC23/RAB7A/P2RY1/PRKCI/TNIK/LRRC15/DLG1/NSG1/RAPGEF2/RAB3C/KIF13A/PACSIN1/TPBG/MAP7/GPER1/ACTB/ZDHHC4/AGR2/RAMP3/SMURF1/TSPAN33/DPP6/ZDHHC2/LYPLA1/KCNB2/EFR3A/DENND4C/STXBP1/AR/FGF13/ATP6AP1",124
"GO:0034329","cell junction assembly","180/5644","453/18888",0.397350993377483,1.3297600217778,4.63757493182746,3.79948402464246e-06,0.000430902197151862,0.00035188078551529,"EPHA2/RCC2/WNT4/SLC9A1/GJA4/MACF1/TESK2/AMIGO1/HIPK1/GJA5/PIP5K1A/S100A10/MYOC/LAMC1/SRGAP2/WNT3A/AGT/GNPAT/ACTN2/MPP7/NRP1/PARD3/DKK1/SPOCK2/DLG5/NRG3/SLIT1/COL17A1/LRP4/PTPRJ/NRXN2/NPAS4/SPTBN2/RHOD/SHANK2/LRTM2/CD9/PTPRO/PKP2/HDAC7/ACVRL1/TRPV4/CUX2/TBX5/CLDN10/LRFN5/FERMT2/SIX1/SIX4/PRKCH/ACTN1/SLC39A9/FLRT2/SMAD3/CORO2B/NPTN/PEAK1/ST8SIA2/CLDN9/EEF2K/CDH5/CDH3/CDH1/MARVELD3/CDH13/CDH15/NTN1/GJD3/JUP/GJC1/VMP1/ACE/PECAM1/PRKCA/SDK2/ITGB4/ACTG1/TBCD/SMAD7/CDH7/ICAM5/HAPLN4/NPHS1/LRRC4B/WDPCP/ADD2/MAP4K4/LIMS1/IL1B/EPB41L5/CLASP1/PKP4/ITGA6/ERBB4/FN1/DNER/SNAP25/FLRT3/SYNDIG1/CDH22/SNAI1/PARD6B/ADNP/CBLN4/CDH26/CDH4/DSCAM/BCR/LARGE1/OXTR/SETD5/WNT7A/COLQ/EPHA3/ILDR1/PLXND1/RYK/EPHB1/CLDN18/CLSTN2/GHSR/NLGN1/EPHB3/CLDN16/IL1RAP/APOD/PAK2/DLG1/LIMCH1/KDR/RAPGEF2/GPM6A/CDH18/CDH6/ITGA2/EFNA5/APC/CTNNA1/PCDHB16/PCDHB10/PCDHB13/DRD1/OCLN/MDGA1/ADGRF1/DST/TPBG/GJA1/PTPRK/MICALL2/SDK1/ACTB/CLDN3/PCLO/CLDN15/CDHR3/NRCAM/LRRC4/DLC1/ZDHHC2/STAU2/CDH17/GRHL2/PTK2/ADGRB1/PLEC/LRRC24/MPDZ/SEMA4D/ABL1/RAPGEF1/TSC1/ARHGAP6/OPHN1/OGT/ARMCX5-GPRASP2/IL1RAPL2/GPC4/FGF13/GABRA3",180
"GO:0006887","exocytosis","143/5644","348/18888",0.410919540229885,1.37516801485862,4.61132751885711,4.68456660697256e-06,0.000521959342471627,0.000426239329133034,"PIK3CD/RAB3B/TMEM167B/SYT6/S100A10/SYT2/SNAP47/STAM/ADRA2A/SLC18A2/CTBP2/BRSK2/SYT8/MRGPRX2/TSPAN18/SYT7/SYT12/TPCN2/PAK1/GAB2/SYTL2/SYT10/SLC4A8/RAB3IP/RAB21/SYT1/LIN7A/PPFIA2/WASHC3/ATP2A2/RPH3A/P2RX7/STX2/ABCC4/LAMP1/STXBP6/PTGDR/EXOC5/RAB15/VTI1B/TMED10/EXOC3L4/TNFAIP2/RASGRP1/VPS18/UNC13C/RAB8B/RAB11A/CPLX3/SCAMP5/SV2B/PRKCB/ARHGAP17/IL4R/DOC2A/CORO1A/ITGAM/SMPD3/VPS4A/FOXF1/SMCR8/LGALS9/SNF8/SEPTIN4/MILR1/LLGL2/GCGR/RAB31/STXBP2/ADGRE2/GRIK5/CD177/LIN7B/PPFIA3/PRKCG/SDC1/RAB10/OTOF/PLEK/EXOC6B/RALB/CLASP1/RAB3GAP1/RAPGEF4/CDK5R2/SNAP25/NAPB/HCK/RIMS4/ARFGEF2/KCNB1/ATP9A/DNAJC5/ITSN1/ITGB2/MICAL3/SEPTIN5/SNAP29/BCR/ARL8B/SYN2/WNT7A/CADPS/SNX4/GATA2/RAB7A/PFN2/P2RY1/NLGN1/CPLX1/EXOC1/REST/RAB33B/FGB/EXOC3/RAB3C/SV2C/F2RL1/WDR41/SCAMP1/CPLX2/EXOC2/DTNBP1/STX11/SCIN/WIPF3/RABGEF1/STX1A/ZP3/PCLO/PIK3CG/CADPS2/EXOC4/LYN/ARFGEF1/RIMS2/KCNQ3/UNC13B/SYK/STXBP1/SYTL5/SYTL4/BTK",143
"GO:0003018","vascular process in circulatory system","117/5644","275/18888",0.425454545454545,1.4238103214999,4.62162915500999,4.89476308073321e-06,0.000535976557340287,0.000437685983643785,"CTNNBIP1/ECE1/MFSD2A/SLC6A17/SLC16A1/GJA5/ADORA1/ATP2B4/AGT/ITGB1/PRKG1/KCNMA1/FGFBP3/ABCC2/ADRA2A/SLC1A2/EXT2/PTPRJ/SLC22A8/SLC29A2/PDE2A/P2RY2/SLCO2B1/MTNR1B/SLC6A13/KCNA5/SLC2A3/SLC38A1/SLC38A2/SLC4A8/LRP1/SLC16A7/AVPR1A/ATP2B1/TRPV4/NOS1/SLC7A1/HTR2A/ABCC4/SLC7A8/FERMT2/GCH1/BDKRB2/SLC28A2/SLCO3A1/SCNN1B/CDH5/SLC7A5/ATP2A3/ABCC3/SCPEP1/MIR21/ACE/NHERF1/YES1/TJP3/INSR/KLF2/SLC27A1/SLC5A5/COMP/APOE/SLC1A5/ARHGAP35/TACR1/BMPR2/SLC4A3/NPPC/PER2/ADRA1D/SNTA1/SLC2A10/EDN3/SLC19A1/BCR/OXTR/HRH1/SLC6A6/GRIP2/ITGA9/SLC15A2/P2RY1/KCNMB2/ABCC5/TFRC/ADRA2C/SOD3/SLC4A4/ABCG2/RAP1GDS1/FGB/SLC1A3/ITGA1/F2RL1/SLC22A5/KCNMB1/DRD1/HRH2/OCLN/BMP6/EDN1/GPER1/CD36/ABCB1/DOCK4/LEP/TBXAS1/NOS3/FABP5/EXT1/PLEC/PTP4A3/TJP2/SLC44A1/SLC27A4/ABL1/AGTR2",117
"GO:0050773","regulation of dendrite development","51/5644","99/18888",0.515151515151515,1.72398685651698,4.71478456074167,5.20370515120282e-06,0.000560147990089646,0.000457424715075402,"MFSD2A/ELAVL4/CAMSAP2/MARK1/NEUROG3/KNDC1/RAB21/CUX2/FBXW8/CYFIP1/NEDD4/CHRNA3/EEF2K/SARM1/BAIAP2/CARM1/ANKRD27/DPYSL5/ALK/HECW2/PREX1/BMP7/SS18L1/TIAM1/GSK3B/DHX36/TNIK/DGKG/PPP3CA/RAPGEF2/CDKL3/DBN1/KIAA0319/PACSIN1/NR2E1/SYNE1/CAMK2B/COBL/CUX1/RELN/EZH2/STAU2/SDC2/CSMD3/SEMA4D/DAB2IP/ABL1/ANAPC2/CDKL5/PQBP1/ARMCX5-GPRASP2",51
"GO:0045664","regulation of neuron differentiation","88/5644","196/18888",0.448979591836735,1.50253836474349,4.61673320958921,5.74593950938642e-06,0.000608207697068553,0.000496670946714858,"CASZ1/DISP3/NBL1/RAP1GAP/LIN28A/HEYL/PBX1/BRINP2/GPR37L1/WNT3A/ZEB1/ITGB1/RET/DKK1/NEUROG3/GDPD5/GDF11/ASCL1/DTX1/ZFHX2/FOXA1/BMP4/SIX1/TUNAR/BCL11B/ISL2/HMG20A/SH3GL3/SOX8/GPRC5B/MOSMO/TBX6/ZFHX3/CDK5RAP3/SPAG9/MMD/MIB1/HMG20B/NOTCH3/ZNF536/MAG/SOX11/GDF7/NCOA1/ALK/DLX1/DLX2/VWC2L/BMP2/CDK5RAP1/TGIF2/BMP7/TIAM1/OLIG2/PCP4/CNTN4/GSK3B/GATA2/NLGN1/SOX2/MAP3K13/HES1/ADRA2C/REST/NKX6-1/POU4F2/ISL1/NREP/TLX3/BMP6/BEND6/NR2E1/FOXO3/MMD2/GLI3/YWHAG/EPO/RELN/NRCAM/SHH/EYA1/ESRP1/GDF6/ZHX2/TRIM32/BRINP1/CDK5RAP2/SOX3",88
"GO:1901655","cellular response to ketone","54/5644","107/18888",0.504672897196262,1.68891950429536,4.66515867165594,6.18395783102861e-06,0.000643841248932176,0.000525769805582018,"GNB1/SMYD3/AKR1C2/AKR1C3/NCOA4/NPAS4/P2RY6/SCNN1A/PRKD1/GNG2/PTGDR/PTGER2/SLC39A9/FOS/AKT1/USP8/IGF1R/TFAP4/SCNN1G/SCNN1B/SERPINF1/RPS6KB1/ACE/AXIN2/FECH/KLF2/SLC5A5/CYP1B1/PRKCE/VPS54/MSTN/CREB1/PCK1/ADCY5/UCP1/ADCY2/UGT3A2/EFNA5/NR3C1/LARP1/TRERF1/FOXO3/SGK1/AHR/AQP1/ADCY1/CRH/FBXO32/ADCY8/JAK2/FBP1/KLF4/MSN/AR",54
"GO:0045216","cell-cell junction organization","94/5644","213/18888",0.44131455399061,1.47688683482896,4.56920071823992,6.80778388299465e-06,0.000687258090491778,0.000561224608118571,"EPHA2/GJA4/HIPK1/GJA5/KIRREL1/INAVA/TGFB2/AGT/GNPAT/MPP7/PARD3/DLG5/PLEKHA7/RDX/CD9/PTPRO/PKP2/HDAC7/ACVRL1/TRPV4/TBX5/CLDN10/FERMT2/PRKCH/SLC39A9/NUMB/TGFB3/ADAM10/SMAD3/CSK/CLDN9/KIFC3/CDH5/CDH3/CDH1/MARVELD3/CDH13/CDH15/GJD3/JUP/GJC1/ACE/PECAM1/PRKCA/ACTG1/TBCD/SMAD7/CDH7/TJP3/NPHS1/NUMBL/CD177/LIMS1/IL1B/PKP4/CDH22/SNAI1/PARD6B/CDH26/CDH4/CXADR/NF2/PTPN23/ILDR1/CLDN18/PRKCI/CLDN16/PAK2/DLG1/ADD1/CDH18/CDH6/F2RL1/APC/CTNNA1/OCLN/BMP6/GJA1/PERP/MICALL2/ACTB/CCM2/CLDN3/CLDN15/CDHR3/CDH17/GRHL2/EXT1/MTSS1/PLEC/MPDZ/TJP2/WHRN/AJM1",94
"GO:0022604","regulation of cell morphogenesis","106/5644","246/18888",0.430894308943089,1.4420148312043,4.55536887536401,6.81739248952637e-06,0.000687258090491778,0.000561224608118571,"ZMYM4/MACF1/MFSD2A/NTNG1/STRIP1/CDC42SE1/SYT2/PLXNA2/RHOU/DNMBP/ZRANB1/PARVA/F2/MARK2/CORO1B/ARAP1/RDX/BCL9L/EPS8/FMNL3/LARP4/GRIP1/RAB21/SYT1/PLXNC1/FGD6/CUX2/RASAL1/FBXW8/WASF3/COCH/FERMT2/SYNE3/CYFIP1/TPM1/ARPIN/EEF2K/CORO1A/CFDP1/MYH10/SPAG9/MIR21/GNA13/NHERF1/BAIAP2/MYL12A/ARHGEF18/ANKRD27/WTIP/HPN/ARHGAP35/CDC42EP3/WDPCP/CXCR4/FN1/VIL1/SLC23A2/HCK/SS18L1/TIAM1/BRWD1/ITGB2/NF2/FGD5/DAG1/PLXNA1/PLXND1/P2RY1/DHX36/DVL3/MAP3K13/DLG1/KDR/MYO10/EFNA5/CDC42SE2/CDKL3/SPARC/DBN1/FGD2/FYN/GNA12/CAMK2B/CLDN3/SEMA3E/SMURF1/CUX1/SLC26A5/RELN/PLXNA4/DLC1/PRKDC/STAU2/RIMS2/ENPP2/PTK2/ARC/KANK1/SEMA4D/FGD3/PALM2AKAP2/ANAPC2/CDKL5/SH3KBP1/MSN/ARMCX5-GPRASP2",106
"GO:0042476","odontogenesis","64/5644","133/18888",0.481203007518797,1.61037604642364,4.61137217538559,6.9970645060099e-06,0.000687448911639014,0.000561380435347176,"ID3/TUFT1/TGFB2/NKX2-3/FGFR2/LRP4/RELT/AQP6/PAX9/BMP4/TGFB3/SLC24A4/BCL11B/JAG2/WDR72/PRKCB/SMPD3/ANKRD11/SP6/NGFR/DLX3/AXIN2/FAM20A/APCDD1/GATA6/OSR1/FOXI3/CNNM4/EDAR/ACVR2A/ITGB6/DLX1/DLX2/BMP2/BMP7/LAMA5/TSPEAR/TBX1/NF2/SSUH2/SCN5A/TP63/ODAPH/PITX2/ANKH/CTNNA1/HAND1/MSX2/EDN1/RUNX2/PERP/FAM20C/SNX10/AQP1/INHBA/GLI3/LAMB1/SHH/OSR2/RSPO2/TNFRSF11B/DMRT3/AQP3/ASPN",64
"GO:0034762","regulation of transmembrane transport","191/5644","489/18888",0.390593047034765,1.30714413047354,4.49226064920627,7.03577062770208e-06,0.000687448911639014,0.000561380435347176,"KCNAB2/RNF207/SLC9A1/PCSK9/AMIGO1/AHCYL1/CASQ2/PDZK1/OAZ3/KCNJ9/ATP1B1/ATP2B4/CNIH3/PSEN2/GJC2/ACTN2/RYR2/RGS7/ITGB1/FXYD4/ANK3/PPIF/KCNIP2/CALHM1/ADRA2A/KCNQ1/PTH/KCNC1/SLC1A2/F2/AHNAK/CNIH2/GAL/FGF19/P2RY6/KCNE3/MIR326/TRPC6/FXYD2/FXYD6/SCN4B/CACNA1C/ANO6/SLC38A1/TMBIM6/KCNC2/OSBPL8/APPL2/PTPN11/NOS1/PLA2G1B/P2RX7/P2RX4/JPH4/PRKD1/AKAP6/CALM1/AKT1/GNB5/ARPP19/NEDD4/OAZ2/PML/CEMIP/MEF2A/ANTKMT/SHISA9/PRKCB/CORO1A/MIR328/JPH3/SLC7A5/CYBA/P2RX5/GIP/STXBP4/VMP1/MIR21/RPS6KB1/ACE/GH1/RGS9/CACNG5/CACNG4/CACNG1/NHERF1/YES1/SIRT6/C3/INSR/FXYD7/ACTN4/AKT2/GRIN2D/SHANK1/SHISA7/OSR1/PRKCE/CALM2/LHCGR/PPP3R1/HK2/KCNIP3/IL1B/STK39/UBR3/SESTD1/HECW2/SUMO1/IRS1/CAB39/ERFE/PER2/GPR35/TRIB3/FKBP1A/SNTA1/PLCG1/JPH2/MMP9/KCNG1/EDN3/MIR1-1/NTSR1/KCNJ6/KCNJ15/CLTCL1/CAV3/GPD1L/SCN5A/CACNA1D/KCNAB1/PRKCI/NLGN1/FGF12/DLG1/HTT/STIM2/PKD2/PPP3CA/POU4F2/TERT/ATPSCKMT/PDE4D/KCNN2/VDAC1/KCNMB1/KCNIP1/DRD1/OCLN/EDN1/MAPK14/PIM1/FYN/ENPP1/UTRN/GPER1/ACTB/ADCYAP1R1/GRB10/ABCB1/SRI/AKAP9/EPO/SLC26A5/RELN/PIK3CG/MIR129-1/LEP/TCAF1/KCNH2/PRKAG2/DPP6/OPRK1/LYN/CHD7/CRH/FABP5/KCNS2/AZIN1/UBQLN1/DAPK1/WNK2/PTPN3/SLC31A2/ABL1/GRIN1/ATP7A/GPC3/FHL1/FGF13",191
"GO:0031589","cell-substrate adhesion","146/5644","359/18888",0.406685236768802,1.36099765274435,4.5080738130749,7.27043658576145e-06,0.000699614284184409,0.000571314849410633,"AJAP1/RCC2/WNT4/SLC9A1/MACF1/TESK2/PIP5K1A/S100A10/EFNA1/MYOC/LAMC1/KIF14/SRGAP2/DISC1/ACTN2/ITGA8/ITGB1/NRP1/COL13A1/SPOCK2/COL17A1/DOCK1/PARVA/HSD17B12/PTPRJ/RHOD/PPFIA1/CD3E/TECTA/VWF/PTPRO/PKP2/ACVRL1/ITGB7/PPFIA2/PXN/NID2/FERMT2/ACTN1/TRPM7/ONECUT1/SMAD6/SMAD3/ITGA11/CORO2B/PEAK1/EMP2/CORO1A/ITGAM/CDH13/FOXF1/ITGAE/ALOX15/CCR7/JUP/SKAP1/ITGA3/ITGB4/ACTG1/TBCD/ONECUT2/ACTN4/FUT1/RRAS/MYADM/VIT/PRKCE/WDPCP/MAP4K4/LIMS1/MERTK/EPB41L5/CLASP1/ITGB6/ITGA6/ITGAV/FN1/ARPC2/SNED1/FERMT1/RIN2/STK4/PREX1/LAMA5/TIAM1/ITGB2/BCR/NF2/TRIOBP/FBLN2/ITGA9/DAG1/ADAMTS9/EPHA3/ABI3BP/CD96/CCDC80/GSK3B/ITGB5/EPHB1/PIK3CB/EPHB3/ST6GAL1/APOD/LIMCH1/KDR/HPSE/FGB/ADAMTS12/EGFLAM/CCL28/ITGA1/ITGA2/EFNA5/SPOCK1/SPRY4/FAT2/GCNT2/NEDD9/CARMIL1/PPARD/PTPRK/UTRN/MICALL2/RADIL/AGR2/CD36/SEMA3E/CDK6/SGCE/COL26A1/LAMB1/DLC1/PLEKHA2/ADAM9/PTK2/MIR939/KANK1/JAK2/FREM1/ACER2/ABL1/TSC1/ADAMTS13/ARHGAP6/L1CAM",146
"GO:0015749","monosaccharide transmembrane transport","60/5644","123/18888",0.48780487804878,1.63246962023128,4.59391915020055,7.81584065842982e-06,0.000734884297062556,0.00060011683723694,"SLC2A7/SLC5A9/SORT1/MFSD4A/SLC45A3/PTH/SLC1A2/FGF19/SLC2A3/OSBPL8/APPL2/ACACB/PTPN11/PLA2G1B/AKT1/ARPP19/MEF2A/PRKCB/SLC5A11/ZDHHC7/SLC5A10/GIP/STXBP4/RPS6KB1/ACE/GH1/YES1/SIRT6/C3/INSR/SLC27A1/AKT2/HK2/IL1B/IRS1/ERFE/TRIB3/SLC23A2/SLC2A10/CLTCL1/PRKCI/POU4F2/TERT/SLC23A1/DRD1/OCLN/EDN1/PPARD/MAPK14/MFSD4B/ENPP1/GRB10/SLC26A5/LEP/PRKAG2/FABP5/SLC27A4/TSC1/SLC2A6/GPC3",60
